Own,Res,PolyNm,PolyPr,MxPolyPr,TotOwn,AvParcel
LBR,0,1,0.994190201,0.9926,29343.98,199
IND,0,3,0.328193696,0.5029,200.3517,120
LBR,0,1,1.006061055,1.00685,29343.98,485
LBR,0,1,0.996113926,0.99599,29343.98,485
LBR,0,1,0.981766315,0.98446,29343.98,485
LBR,0,1,1.000484707,0.99998,29343.98,646
LBR,0,1,1.010873049,1.00985,29343.98,646
LBR,0,1,0.983925123,0.98491,29343.98,646
LBR,0,1,0.998214374,1.00001,29343.98,646
LBR,0,1,1.016455422,1.01616,29343.98,485
LBR,0,1,1.04457474,1.04282,29343.98,485
RE,0,2,0.499155749,0.51606,241.7585,327
RE,0,2,0.493415981,0.52917,241.7585,327
LBR,0,1,0.981263991,0.97888,29343.98,655
LBR,0,1,1.046851182,1.04517,29343.98,655
LBR,0,1,1.020282729,1.02233,29343.98,655
LBR,0,1,0.972972307,0.9753,29343.98,655
LBR,0,1,0.997807288,0.99816,29343.98,644
LBR,0,1,0.998385327,1.00119,29343.98,644
LBR,0,1,1.015637096,1.01568,29343.98,644
LBR,0,1,0.965543706,0.96329,29343.98,644
LBR,0,1,1.007391737,1.00491,29343.98,626
LBR,0,1,1.030337722,1.03312,29343.98,626
LBR,0,1,0.972960598,0.97572,29343.98,626
LBR,0,1,0.950660111,0.94924,29343.98,626
LBR,0,1,0.983051691,0.98459,29343.98,479
RE,0,3,0.348133136,0.55646,816.5568,203
LBR,0,2,0.484914798,0.76025,29343.98,256
LBR,0,1,0.983167916,0.98196,29343.98,479
LBR,0,1,1.050191707,1.0474,29343.98,642
LBR,0,1,0.992395767,0.99058,29343.98,642
LBR,0,1,0.964630225,0.9619,29343.98,642
LBR,0,1,0.984922631,0.98284,29343.98,642
LBR,0,2,0.503095263,0.74805,29343.98,283
LBR,0,1,0.998249982,1.00006,29343.98,526
IND,0,2,0.492565342,0.50753,82.4316,304
LBR,0,1,0.999270471,1.00018,29343.98,526
LBR,0,2,0.4978685,0.74152,29343.98,80
IND,0,4,0.247905201,0.28566,29343.98,59
IND,0,3,0.333473854,0.48775,77.5198,66
IND,0,2,0.501554199,0.75211,159.8061,100
LBR,0,2,0.498339905,0.76353,29343.98,223
LBR,0,2,0.48878577,0.49933,29343.98,181
LBR,0,2,0.504292637,0.50527,29343.98,183
LBR,0,1,1.043270271,1.04276,29343.98,598
LBR,0,1,1.008723236,1.0114,29343.98,598
LBR,0,2,0.696227596,0.73477,29343.98,350
LBR,0,1,1.028013364,1.02633,29343.98,598
LBR,0,1,1.0220016,1.02338,29343.98,601
LBR,0,2,0.498362972,0.94952,29343.98,305
LBR,0,1,0.992825431,0.99371,29343.98,601
LBR,0,1,0.817363312,0.81836,29343.98,601
LBR,0,1,0.95495279,0.9577,29343.98,151
LBR,0,2,0.506704085,0.51389,29343.98,197
LBR,0,1,0.807102502,0.80609,29343.98,317
LBR,0,2,0.504965494,0.73705,29343.98,198
IND,0,2,0.497789041,0.74779,115.6718,98
IND,0,2,0.511614268,0.51445,159.5033,159
LBR,0,2,0.507102566,0.77451,29343.98,102
IND,0,2,0.493514711,0.72675,114.8637,140
LBR,0,2,0.492452223,0.49323,29343.98,159
IND,0,3,0.335505837,0.50624,81.4812,132
LBR,0,3,0.335768693,0.50675,29343.98,69
RE,0,2,0.484596746,0.73368,816.5568,173
LBR,0,1,0.962258099,0.96257,29343.98,229
IND,1,2,0.498415485,0.52359,70.3853,67
IND,1,3,0.334808973,0.48097,64.6455,45
IND,1,4,0.249684773,0.27058,43.3487,50
IND,1,4,0.249706595,0.27295,43.7237,49
IND,1,2,0.501573779,0.52176,71.7776,69
IND,1,4,0.249183233,0.27083,39.1282,36
IND,1,4,0.24841239,0.28174,44.2336,39
IND,1,2,0.494176227,0.51725,82.6901,79
IND,1,3,0.334201416,0.49824,79.0149,77
IND,1,4,0.251876154,0.27807,43.0569,59
IND,1,3,0.337596572,0.51172,78.8217,65
IND,1,4,0.252322948,0.26474,80.0756,48
IND,1,4,0.252167061,0.26111,41.4197,50
IND,1,3,0.333933994,0.5151,81.7548,67
IND,1,4,0.253158148,0.2763,43.6572,59
IND,1,3,0.335604468,0.48974,77.3429,78
IND,1,3,0.334691042,0.49843,78.9304,53
IND,1,3,0.330708862,0.48207,75.8007,52
IND,1,2,0.501083593,0.51115,81.6078,80
IND,1,2,0.378357927,0.53321,84.5574,60
IND,1,2,0.49448773,0.49797,78.5498,78
IND,1,2,0.503255629,0.51006,82.0955,81
IND,1,2,0.498094787,0.50189,80.6098,80
IND,1,2,0.499796957,0.50553,80.918,80
IND,1,2,0.498607017,0.49884,80.0388,80
IND,1,3,0.332407193,0.49869,79.5127,53
IND,1,2,0.498763068,0.51206,77.0003,75
IND,1,2,0.503240871,0.50935,75.9107,75
IND,1,2,0.501061624,0.51015,81.4525,80
IND,1,2,0.500431622,0.53954,86.2521,80
IND,1,2,0.501219634,0.49997,74.8132,75
IND,1,2,0.498160129,0.50123,75.4629,75
IND,1,2,0.505886394,0.54318,86.9726,81
IND,1,2,0.500171934,0.50065,80.0776,80
IND,1,3,0.337274448,0.50183,80.3468,54
IND,1,3,0.329589692,0.48612,78.1714,53
IND,1,2,0.497921179,0.49971,80.2878,80
IND,1,4,0.25261137,0.2567,40.6482,40
IND,1,2,0.49940577,0.50025,79.1343,79
IND,1,3,0.336337099,0.49659,78.253,53
IND,1,3,0.335281763,0.50171,79.3092,53
IND,1,2,0.498392684,0.51335,82.4017,80
IND,1,3,0.329821461,0.49613,79.7246,67
IND,1,3,0.331359763,0.53286,85.2303,67
IND,1,4,0.252785379,0.28831,45.6219,40
IND,1,3,0.332076039,0.49866,79.5882,53
IND,1,3,0.332711853,0.4994,79.5542,53
IND,1,3,0.335583218,0.53963,85.2263,53
IND,1,3,0.334691042,0.5129,81.2207,53
IND,1,3,0.335483381,0.54335,85.8392,67
IND,1,3,0.330448266,0.47654,74.9906,64
IND,1,3,0.335010493,0.47669,75.4148,53
IND,1,2,0.506237344,0.54621,87.397,81
IND,1,2,0.500569398,0.55384,88.5144,80
IND,1,2,0.498600802,0.50476,80.9894,80
IND,1,2,0.498057575,0.52055,83.6143,80
IND,1,2,0.498356685,0.54345,86.1492,79
IND,1,2,0.498521054,0.51329,77.2232,75
IND,1,2,0.503241271,0.54394,82.1477,76
IND,1,2,0.498709038,0.54731,86.6999,79
IND,1,2,0.495661394,0.53662,85.5281,79
IND,1,3,0.33269838,0.488,74.8073,64
IND,1,3,0.332043472,0.50538,79.146,65
IND,1,2,0.501589411,0.552,88.041,80
IND,1,2,0.502999595,0.54579,88.9768,82
IND,1,2,0.49997531,0.50968,82.5737,81
IND,1,2,0.497249779,0.54632,88.9944,81
IND,1,2,0.501461577,0.54145,88.5393,82
IND,1,3,0.334940627,0.53623,84.8515,53
IND,1,3,0.33512912,0.48781,77.1468,68
IND,1,4,0.247515327,0.28116,81.9931,49
IND,1,2,0.501323112,0.53636,84.5228,79
IND,1,3,0.332252989,0.53283,84.9964,53
IND,1,2,0.497114846,0.5047,80.2069,79
IND,1,2,0.497778898,0.53292,84.5783,79
IND,1,2,0.502301167,0.52287,83.2761,80
IND,1,2,0.498783373,0.50915,75.5386,74
IND,1,3,0.336604438,0.49767,76.8831,52
IND,1,2,0.501888355,0.50271,80.1314,80
IND,1,2,0.501730972,0.511,81.4789,80
IND,1,3,0.333178269,0.49754,79.1458,53
IND,1,4,0.252453533,0.26029,79.0017,49
IND,1,4,0.251317848,0.26974,42.9334,50
IND,1,3,0.332897844,0.51083,81.3294,53
IND,1,2,0.501098562,0.52113,81.1196,78
IND,1,2,0.503788356,0.53537,80.7653,76
IND,1,4,0.250900104,0.26749,42.6455,40
IND,1,3,0.332523983,0.49817,79.4032,53
IND,1,2,0.502881374,0.50885,74.879,74
IND,1,3,0.330471542,0.50119,72.7968,48
IND,1,2,0.50087975,0.50569,78.7499,78
IND,1,3,0.333188098,0.54758,85.4611,52
IND,1,3,0.33228571,0.49536,71.5575,83
IND,1,3,0.336778295,0.49091,105.2184,72
IND,1,3,0.335101927,0.46871,75.5308,54
IND,1,2,0.490202162,0.53131,85.6253,79
IND,1,1,1.000461752,1.00062,461.6392,462
IND,1,1,0.99806297,1.00003,461.6392,462
IND,1,1,0.993851294,0.99574,461.6392,462
IND,1,3,0.33764561,0.51019,81.596,54
IND,1,3,0.337421971,0.53065,84.9252,54
IND,1,2,0.498327045,0.50558,85.224,84
IND,1,4,0.249774912,0.26707,45.9783,74
IND,1,4,0.249853211,0.27207,43.5577,50
IND,1,3,0.335441229,0.51909,83.5645,54
IND,1,3,0.335189289,0.48819,78.6502,54
IND,1,2,0.497654802,0.51204,82.3132,80
IND,1,3,0.329924117,0.49953,80.2475,53
IND,1,3,0.332269653,0.45889,73.1972,53
IND,1,3,0.331687413,0.51274,81.9309,67
IND,1,3,0.335336919,0.49912,78.8874,66
IND,1,2,0.499371045,0.53556,84.7266,79
IND,1,4,0.248117895,0.27264,41.756,38
IND,1,3,0.33577669,0.50754,80.113,66
IND,1,4,0.251580238,0.25671,79.2426,49
IND,1,3,0.330589227,0.46418,71.6094,51
IND,1,4,0.24968789,0.26816,82.4718,48
IND,1,3,0.333787284,0.47757,71.5394,50
IND,1,3,0.333729359,0.51439,77.0672,50
IND,1,4,0.249718223,0.28841,82.4718,47
IND,1,2,0.497395053,0.51905,81.3961,78
IND,1,3,0.3326348,0.49093,73.7942,50
IND,1,3,0.335719178,0.50589,75.3449,50
IND,1,2,0.501982186,0.52692,164.0368,78
IND,1,2,0.498239983,0.53163,164.0368,77
IND,1,1,0.995126432,0.99808,156.4636,156
IND,1,3,0.330671008,0.47695,75.0033,52
IND,1,3,0.335347568,0.47939,74.3367,58
IND,1,2,0.500898487,0.50586,80.7927,80
IND,1,2,0.50385766,0.51468,81.7196,80
IND,1,3,0.33477772,0.50783,80.3969,53
IND,1,2,0.502398955,0.52117,82.9895,80
IND,1,2,0.50142593,0.50039,79.835,80
IND,1,3,0.334133994,0.49029,77.7702,53
IND,1,3,0.333719524,0.4641,73.7079,53
IND,1,3,0.33178708,0.51001,81.4703,53
IND,1,3,0.332236527,0.4854,75.9728,52
IND,1,4,0.246993331,0.25368,40.0561,39
IND,1,4,0.25026121,0.26174,85.5065,51
IND,1,3,0.334279407,0.49486,78.4602,67
IND,1,4,0.24980172,0.25722,83.8104,51
IND,1,3,0.336778032,0.48095,77.1183,67
IND,1,3,0.330826129,0.4734,75.8425,53
IND,1,4,0.249967192,0.27075,43.3265,40
IND,1,3,0.337561183,0.51878,82.9901,67
IND,1,4,0.245376367,0.26694,89.2057,63
IND,1,3,0.334531599,0.5344,94.251,74
IND,1,2,0.500481714,0.52722,84.2756,80
IND,1,2,0.503841794,0.50232,79.759,80
IND,1,2,0.50457269,0.5143,89.697,88
IND,1,2,0.497273668,0.5377,92.9925,86
IND,1,3,0.334416506,0.51052,80.9098,53
IND,1,2,0.504013205,0.53285,84.5785,80
IND,1,3,0.332684703,0.52189,83.1428,53
IND,1,2,0.496877221,0.52305,83.1618,79
IND,1,4,0.252547574,0.27018,42.7942,40
IND,1,4,0.247010539,0.28026,44.2503,39
IND,1,3,0.333637594,0.49662,78.8912,53
IND,1,2,0.499800712,0.52319,82.697,79
IND,1,2,0.502295299,0.54097,85.0829,79
IND,1,3,0.333715322,0.42866,68.0796,53
IND,1,2,0.501440849,0.51302,80.8253,79
IND,1,4,0.25301563,0.25646,40.5447,40
IND,1,2,0.502042686,0.55917,89.1044,80
IND,1,2,0.499399456,0.53587,84.7693,79
IND,1,3,0.329850869,0.52997,83.5497,52
IND,1,2,0.504750968,0.50263,79.6646,80
IND,1,2,0.49693348,0.514,81.7145,79
IND,1,2,0.499955132,0.5049,78.7725,78
IND,1,2,0.497874459,0.54351,85.1502,78
IND,1,3,0.331510028,0.48213,75.6262,52
IND,1,2,0.499433335,0.50299,78.5559,78
IND,1,4,0.255770829,0.28766,85.1896,59
VAC,1,3,0.330929849,0.50696,79.6607,80
IND,1,2,0.497550038,0.53049,84.2305,126
IND,1,2,0.499905081,0.59471,211.9596,116
IND,1,2,0.498083325,0.5147,81.6357,79
IND,1,2,0.499017756,0.51219,81.0859,79
IND,1,4,0.247319124,0.26882,42.3916,39
VAC,1,2,0.500037978,0.53682,84.8122,79
IND,1,3,0.331569135,0.53381,85.3288,53
IND,1,4,0.249024137,0.26807,43.0605,40
IND,1,4,0.250593594,0.27582,44.0273,40
IND,1,3,0.333639694,0.45099,71.6421,53
IND,1,4,0.248672709,0.27963,44.9797,40
IND,1,4,0.249185475,0.2796,44.8825,51
IND,1,3,0.335403727,0.45845,73.811,66
IND,1,4,0.247714831,0.2949,47.6208,40
IND,1,3,0.336195143,0.50616,81.3008,54
IND,1,3,0.329419662,0.50993,82.0429,53
IND,1,3,0.334055057,0.45354,73.3159,54
IND,1,3,0.33463469,0.45462,73.3624,54
IND,1,4,0.25045238,0.27936,44.618,40
IND,1,3,0.331663379,0.54971,94.4743,57
IND,1,2,0.500232251,0.52287,87.803,84
IND,1,2,0.501394503,0.5627,89.7832,80
IND,1,3,0.331855637,0.52567,83.9553,53
IND,1,4,0.248035378,0.26486,83.2877,41
IND,1,2,0.494813734,0.50374,81.4441,80
IND,1,3,0.331841092,0.52496,83.8448,53
VAC,1,2,0.49562917,0.72175,197.6955,121
VAC,1,2,0.501746822,0.50296,197.6955,139
IND,1,3,0.331789157,0.48498,77.4717,53
IND,1,3,0.332240492,0.49854,79.5293,53
IND,1,2,0.497184692,0.56609,91.0879,285
VAC,1,1,1.000640161,1.00197,479.7568,480
VAC,1,1,0.998010178,0.99923,479.7568,480
VAC,1,2,0.496207117,0.54393,479.7568,276
IND,1,4,0.250865486,0.27497,86.3967,60
IND,1,4,0.245098039,0.25152,78.3843,58
IND,1,3,0.331374265,0.48946,78.2852,65
IND,1,3,0.337028161,0.51136,81.9329,67
IND,1,2,0.498860199,0.50222,79.5322,79
IND,1,3,0.333146855,0.46247,73.5743,53
IND,1,3,0.334543472,0.47895,77.3096,54
IND,1,1,1.00059041,1.00055,160.9934,161
IND,1,3,0.336668255,0.47633,74.9866,65
IND,1,2,0.501114659,0.50131,78.0306,78
IND,1,1,0.503339464,0.50192,77.7806,78
IND,0,2,0.510060268,0.53461,79.6581,156
IND,0,2,0.510036307,0.52886,78.8052,76
IND,0,1,1.003240279,1.00553,161.3678,161
RR,0,1,0.997207818,0.99468,10434.76,232
IND,0,3,0.331365428,0.49893,73.7786,49
IND,0,1,1.000770864,0.99908,147.75,148
IND,0,4,0.252654451,0.45866,72.6156,40
IND,0,2,0.498957873,0.53253,84.3163,79
IND,0,1,1.001966593,1.00224,161.0445,161
IND,0,2,0.500860855,0.50339,80.405,80
IND,0,3,0.331341119,0.48912,78.239,53
IND,0,1,1.002989926,1.00254,199.4717,199
IND,0,4,0.247032444,0.26313,199.4717,79
RR,0,2,0.500909881,0.74169,10434.76,158
RR,0,1,1.003901236,1.00483,10434.76,275
IND,0,4,0.250689396,0.25237,695.6422,40
IND,0,2,0.50124057,0.50015,79.8262,80
IND,0,4,0.250571617,0.25202,40.232,40
IND,0,3,0.332109333,0.50213,80.1337,53
RR,0,2,0.49861634,0.75335,10434.76,219
IND,0,1,0.998103603,0.99934,160.1997,160
RR,0,2,0.498541765,0.73358,10434.76,221
RR,0,1,1.002471934,1.00253,10434.76,400
IND,0,2,0.499386829,0.62861,258.5961,159
IND,0,2,0.499437343,0.50184,79.3801,79
IND,0,2,0.50353735,0.50368,80.0237,80
IND,0,1,1.000843478,1.00181,258.5961,259
IND,0,1,1.000800641,1.00299,160.3508,160
IND,0,1,0.99814809,0.99884,159.1111,159
IND,0,1,0.998881755,1.0002,159.2094,159
IND,0,1,0.997134024,0.99963,159.3988,159
IND,0,4,0.252552357,0.49391,78.2271,40
IND,0,3,0.337618166,0.49171,78.6464,54
IND,0,1,0.970831219,0.96896,154.7025,155
IND,0,2,0.494757474,0.49938,78.7296,78
IND,0,1,1.015981451,1.01557,162.9343,163
IND,0,1,0.985902226,0.98348,156.615,157
IND,0,6,0.163523041,0.58272,92.653,26
IND,0,4,0.252794964,0.28403,44.9435,40
IND,0,4,0.24793546,0.49854,78.4211,39
IND,0,3,0.329049364,0.49561,78.322,52
IND,0,1,0.99033335,0.99216,159.2947,159
IND,0,1,0.998658053,0.99829,321.2911,321
IND,0,1,1.001779559,1.00395,321.2911,321
IND,0,1,1.006011228,1.00368,161.6243,162
IND,0,3,0.333293506,0.54406,86.5163,53
IND,0,1,0.998900581,1.00044,159.2446,159
IND,0,1,1.002869848,1,158.5452,159
IND,0,1,1.004060446,1.00098,158.5116,159
IND,0,1,1.000919595,1.00002,159.856,160
IND,0,1,0.993687895,0.99536,159.2678,159
IND,0,2,0.498429946,0.61222,98.2645,80
IND,0,1,1.004216462,1.00148,160.561,161
IND,0,2,0.49956999,0.74495,230.8408,195
IND,0,2,0.50190095,0.53375,85.0768,158
IND,0,1,1.000830878,1.00017,158.8944,159
IND,0,2,0.494842221,0.75011,159.2333,195
RR,0,4,0.254245907,0.26812,10434.76,148
RR,0,2,0.496306336,0.73651,10434.76,258
RR,0,1,0.99643315,0.99802,10434.76,433
RR,0,2,0.500887649,0.77559,10434.76,235
IND,0,2,0.501970233,0.51197,81.5946,80
IND,0,2,0.498594587,0.50266,80.6531,80
IND,0,1,0.999200639,1.00176,160.4097,160
IND,0,3,0.333259974,0.53309,84.7813,53
IND,0,3,0.334408066,0.50345,79.792,53
IND,0,1,0.999696295,1.00002,158.0507,158
IND,0,1,1.000925384,0.99959,199.1908,199
RR,0,3,0.33278706,0.502,10434.76,106
IND,0,3,0.334638212,0.38342,60.7272,53
IND,0,3,0.331132154,0.49888,78.3426,52
IND,0,3,0.332459561,0.50104,78.3688,52
IND,0,4,0.247225057,0.25711,40.5599,39
IND,0,2,0.503678768,0.50248,78.8128,79
IND,0,4,0.249236314,0.25388,39.7281,39
IND,0,4,0.248830814,0.254,39.811,39
IND,0,4,0.248235302,0.25919,40.7221,39
IND,0,3,0.333423504,0.49392,78.5135,53
IND,0,1,1.007853886,1.00516,325.9313,326
IND,0,1,0.991571641,0.99383,325.9313,326
IND,0,1,0.999120271,0.99998,159.1381,159
IND,0,2,0.49960344,0.75232,204.3063,122
IND,0,2,0.501194203,0.53228,86.0245,81
IND,0,2,0.49899254,0.5229,82.7866,79
IND,0,4,0.249954696,0.52389,204.3063,70
IND,0,1,0.994912095,0.99205,397.7751,398
IND,0,2,0.50307821,0.50212,397.7751,239
IND,0,3,0.331824471,0.48802,77.9486,53
IND,0,1,1.003159954,1.00555,397.7751,398
RR,0,1,1.000037737,0.99994,10434.76,318
IND,0,2,0.497531237,0.50044,79.4628,199
IND,0,2,0.499853168,0.50366,159.3,219
IND,0,4,0.249500998,0.25959,41.6187,60
IND,0,3,0.336021505,0.74319,117.222,53
IND,0,1,0.999440565,1.00044,159.159,159
IND,0,2,0.50185687,0.51427,81.98,80
IND,0,1,0.999601425,0.99998,158.061,158
IND,0,1,0.99699647,0.99847,159.2362,159
IND,0,2,0.505845679,0.75481,198.026,119
RE,0,2,0.498463596,0.50581,80.1643,139
IND,0,2,0.494962659,0.75356,120.2749,79
IND,0,3,0.338566484,0.50715,80.8886,120
IND,0,1,0.996758966,0.99754,236.7616,237
RE,0,2,0.499950005,0.74932,238.9463,238
RE,0,2,0.500228229,0.74435,238.9463,140
IND,0,2,0.496666129,0.74538,120.0627,80
IND,0,3,0.331529728,0.51806,162.3147,80
LBR,0,2,0.499263586,0.50387,29343.98,122
RE,0,3,0.330294211,0.50541,816.5568,53
RE,0,2,0.498560407,0.52868,816.5568,80
IND,0,4,0.250643841,0.25448,40.6125,40
IND,0,2,0.49990002,0.74699,119.5434,80
IND,0,1,1.001644676,1.00336,162.2778,162
IND,0,3,0.334769536,0.50451,81.3811,54
IND,1,3,0.33574691,0.4766,75.235,53
IND,1,3,0.329751691,0.4987,80.1553,53
IND,1,3,0.335168484,0.49247,79.3439,54
IND,1,4,0.252022325,0.26804,85.7859,61
IND,1,3,0.335894007,0.50327,80.9086,66
IND,1,2,0.501152651,0.50176,80.0979,80
IND,1,3,0.331028625,0.49494,79.2435,53
IND,1,3,0.335837042,0.52663,81.5424,52
OTHER_ND,1,2,0.500897177,0.74023,116.7475,79
LBR,1,1,0.998029208,0.99902,675.5686,400
LBR,1,2,0.498850749,0.49912,675.5686,239
LBR,1,3,0.33381411,0.52117,675.5686,159
LBR,1,3,0.333856165,0.50188,675.5686,160
RE,1,1,0.978243608,0.97937,1109.086,635
RE,1,1,0.97942578,0.97661,1109.086,635
RE,1,1,1.017853017,1.01881,1109.086,635
RE,1,1,1.01785647,1.01835,1109.086,635
OTHER_ND,1,2,0.501633367,0.52237,85.3909,82
IND,1,2,0.497995721,0.50436,82.0358,81
IND,1,3,0.334562165,0.5124,81.1732,79
IND,1,3,0.332292568,0.49064,200.1479,66
IND,1,3,0.332994056,0.49619,78.9757,53
IND,1,3,0.334720635,0.50305,79.6536,53
IND,1,4,0.252152754,0.25658,40.7025,40
IND,1,4,0.252394594,0.25711,40.7484,40
IND,1,2,0.499393143,0.50036,79.154,79
IND,1,3,0.333980289,0.49699,78.8695,53
LBR,1,1,0.999487604,1.00045,675.5686,158
IND,1,3,0.334416506,0.52173,82.6873,65
IND,1,4,0.247267378,0.26036,41.0664,49
IND,1,3,0.336379792,0.53153,83.749,53
OTHER_ND,1,4,0.252815735,0.25953,81.2252,40
IND,1,4,0.247642633,0.30962,48.7607,70
IND,1,3,0.333894023,0.4993,111.1103,63
OTHER_ND,1,3,0.334566511,0.5392,200.1479,77
IND,1,2,0.496498717,0.50072,77.6547,93
IND,1,2,0.500350895,0.5024,77.3166,77
IND,1,4,0.247740165,0.27028,42.5498,39
IND,1,4,0.247068438,0.25814,40.7483,39
IND,1,4,0.251092251,0.26031,81.2107,40
IND,1,3,0.333614493,0.52282,83.0594,53
IND,1,3,0.330570265,0.51922,83.2475,53
IND,1,2,0.49822197,0.50036,80.3437,80
IND,1,3,0.335466236,0.48711,78.4105,54
IND,1,3,0.330115229,0.50489,81.0604,53
IND,1,3,0.330694021,0.50369,80.7262,66
IND,1,3,0.331836937,0.53634,85.6634,66
IND,1,3,0.334348997,0.49334,78.2032,53
IND,1,3,0.333067298,0.49986,79.5419,53
IND,1,4,0.250532381,0.26051,41.5941,40
IND,1,4,0.24780601,0.26305,43.5227,41
IND,1,3,0.331758004,0.48223,77.0397,53
IND,1,2,0.50240842,0.51465,81.9505,80
IND,1,3,0.335417715,0.51646,86.2263,56
IND,1,3,0.336312098,0.55189,91.8968,56
IND,1,3,0.333065205,0.49775,79.207,53
IND,1,4,0.252369115,0.26885,42.6132,40
IND,1,2,0.501008359,0.52315,82.4923,79
IND,1,2,0.497424725,0.51317,81.5021,79
IND,1,2,0.501133815,0.51186,81.7127,80
IND,1,3,0.336339628,0.53705,86.2257,67
IND,1,4,0.249264669,0.27161,82.6902,69
IND,1,4,0.251161623,0.27702,44.1195,61
IND,1,2,0.495276069,0.53748,85.7328,79
IND,1,3,0.333050555,0.5183,82.4807,53
IND,1,4,0.250399074,0.25628,40.9405,40
IND,1,2,0.502499937,0.51518,82.0193,80
IND,1,2,0.49814614,0.52282,82.9141,79
IND,1,3,0.332264124,0.49823,77.9753,52
IND,1,2,0.500160308,0.51999,81.0935,78
IND,1,2,0.502391127,0.52716,82.8962,79
IND,1,4,0.373943135,0.49969,78.8403,59
IND,1,3,0.327567309,0.48526,77.0331,73
IND,1,4,0.247181184,0.33888,53.4685,68
IND,1,3,0.248064777,0.25873,40.6781,52
IND,1,3,0.423731493,0.79482,125.6761,67
IND,1,4,0.248780973,0.25646,41.2357,40
IND,0,1,1.000994739,1.00052,159.9242,160
IND,1,3,0.33441295,0.50392,81.3725,54
IND,1,3,0.334935649,0.45402,73.2002,80
IND,1,4,0.303634944,0.48787,122.0155,97
IND,1,3,0.327952032,0.50147,81.0432,53
